"id","country_id:id","state_id:id"
l10n_pe.district_pe_160705,base.pe,base.state_pe_16
l10n_pe.district_pe_160706,base.pe,base.state_pe_16
l10n_pe.district_pe_160801,base.pe,base.state_pe_16
l10n_pe.district_pe_160802,base.pe,base.state_pe_16
l10n_pe.district_pe_160803,base.pe,base.state_pe_16
l10n_pe.district_pe_160804,base.pe,base.state_pe_16
l10n_pe.district_pe_170101,base.pe,base.state_pe_17
l10n_pe.district_pe_170102,base.pe,base.state_pe_17
l10n_pe.district_pe_170103,base.pe,base.state_pe_17
l10n_pe.district_pe_170104,base.pe,base.state_pe_17
l10n_pe.district_pe_170201,base.pe,base.state_pe_17
l10n_pe.district_pe_170202,base.pe,base.state_pe_17
l10n_pe.district_pe_170203,base.pe,base.state_pe_17
l10n_pe.district_pe_170204,base.pe,base.state_pe_17
l10n_pe.district_pe_170301,base.pe,base.state_pe_17
l10n_pe.district_pe_170302,base.pe,base.state_pe_17
l10n_pe.district_pe_170303,base.pe,base.state_pe_17
l10n_pe.district_pe_180101,base.pe,base.state_pe_18
l10n_pe.district_pe_180102,base.pe,base.state_pe_18
l10n_pe.district_pe_180103,base.pe,base.state_pe_18
l10n_pe.district_pe_180104,base.pe,base.state_pe_18
l10n_pe.district_pe_180105,base.pe,base.state_pe_18
l10n_pe.district_pe_180106,base.pe,base.state_pe_18
l10n_pe.district_pe_180201,base.pe,base.state_pe_18
l10n_pe.district_pe_180202,base.pe,base.state_pe_18
l10n_pe.district_pe_180203,base.pe,base.state_pe_18
l10n_pe.district_pe_180204,base.pe,base.state_pe_18
l10n_pe.district_pe_180205,base.pe,base.state_pe_18
l10n_pe.district_pe_180206,base.pe,base.state_pe_18
l10n_pe.district_pe_180207,base.pe,base.state_pe_18
l10n_pe.district_pe_180208,base.pe,base.state_pe_18
l10n_pe.district_pe_180209,base.pe,base.state_pe_18
l10n_pe.district_pe_180210,base.pe,base.state_pe_18
l10n_pe.district_pe_180211,base.pe,base.state_pe_18
l10n_pe.district_pe_180301,base.pe,base.state_pe_18
l10n_pe.district_pe_180302,base.pe,base.state_pe_18
l10n_pe.district_pe_180303,base.pe,base.state_pe_18
l10n_pe.district_pe_190101,base.pe,base.state_pe_19
l10n_pe.district_pe_190102,base.pe,base.state_pe_19
l10n_pe.district_pe_190103,base.pe,base.state_pe_19
l10n_pe.district_pe_190104,base.pe,base.state_pe_19
l10n_pe.district_pe_190105,base.pe,base.state_pe_19
l10n_pe.district_pe_190106,base.pe,base.state_pe_19
l10n_pe.district_pe_190107,base.pe,base.state_pe_19
l10n_pe.district_pe_190108,base.pe,base.state_pe_19
l10n_pe.district_pe_190109,base.pe,base.state_pe_19
l10n_pe.district_pe_190110,base.pe,base.state_pe_19
l10n_pe.district_pe_190111,base.pe,base.state_pe_19
l10n_pe.district_pe_190112,base.pe,base.state_pe_19
l10n_pe.district_pe_190113,base.pe,base.state_pe_19
l10n_pe.district_pe_190201,base.pe,base.state_pe_19
l10n_pe.district_pe_190202,base.pe,base.state_pe_19
l10n_pe.district_pe_190203,base.pe,base.state_pe_19
l10n_pe.district_pe_190204,base.pe,base.state_pe_19
l10n_pe.district_pe_190205,base.pe,base.state_pe_19
l10n_pe.district_pe_190206,base.pe,base.state_pe_19
l10n_pe.district_pe_190207,base.pe,base.state_pe_19
l10n_pe.district_pe_190208,base.pe,base.state_pe_19
l10n_pe.district_pe_190301,base.pe,base.state_pe_19
l10n_pe.district_pe_190302,base.pe,base.state_pe_19
l10n_pe.district_pe_190303,base.pe,base.state_pe_19
l10n_pe.district_pe_190304,base.pe,base.state_pe_19
l10n_pe.district_pe_190305,base.pe,base.state_pe_19
l10n_pe.district_pe_190306,base.pe,base.state_pe_19
l10n_pe.district_pe_190307,base.pe,base.state_pe_19
l10n_pe.district_pe_190308,base.pe,base.state_pe_19
l10n_pe.district_pe_200101,base.pe,base.state_pe_20
l10n_pe.district_pe_200104,base.pe,base.state_pe_20
l10n_pe.district_pe_200105,base.pe,base.state_pe_20
l10n_pe.district_pe_200107,base.pe,base.state_pe_20
l10n_pe.district_pe_200108,base.pe,base.state_pe_20
l10n_pe.district_pe_200109,base.pe,base.state_pe_20
l10n_pe.district_pe_200110,base.pe,base.state_pe_20
l10n_pe.district_pe_200111,base.pe,base.state_pe_20
l10n_pe.district_pe_200114,base.pe,base.state_pe_20
l10n_pe.district_pe_200115,base.pe,base.state_pe_20
l10n_pe.district_pe_200201,base.pe,base.state_pe_20
l10n_pe.district_pe_200202,base.pe,base.state_pe_20
l10n_pe.district_pe_200203,base.pe,base.state_pe_20
l10n_pe.district_pe_200204,base.pe,base.state_pe_20
l10n_pe.district_pe_200205,base.pe,base.state_pe_20
l10n_pe.district_pe_200206,base.pe,base.state_pe_20
l10n_pe.district_pe_200207,base.pe,base.state_pe_20
l10n_pe.district_pe_200208,base.pe,base.state_pe_20
l10n_pe.district_pe_200209,base.pe,base.state_pe_20
l10n_pe.district_pe_200210,base.pe,base.state_pe_20
l10n_pe.district_pe_200301,base.pe,base.state_pe_20
l10n_pe.district_pe_200330,base.pe,base.state_pe_20
l10n_pe.district_pe_200303,base.pe,base.state_pe_20
l10n_pe.district_pe_200305,base.pe,base.state_pe_20
l10n_pe.district_pe_200306,base.pe,base.state_pe_20
l10n_pe.district_pe_200307,base.pe,base.state_pe_20
l10n_pe.district_pe_200308,base.pe,base.state_pe_20
l10n_pe.district_pe_200401,base.pe,base.state_pe_20
l10n_pe.district_pe_200402,base.pe,base.state_pe_20
l10n_pe.district_pe_200403,base.pe,base.state_pe_20
l10n_pe.district_pe_200404,base.pe,base.state_pe_20
l10n_pe.district_pe_200405,base.pe,base.state_pe_20
l10n_pe.district_pe_200406,base.pe,base.state_pe_20
l10n_pe.district_pe_200407,base.pe,base.state_pe_20
l10n_pe.district_pe_200408,base.pe,base.state_pe_20
l10n_pe.district_pe_200409,base.pe,base.state_pe_20
l10n_pe.district_pe_200410,base.pe,base.state_pe_20
l10n_pe.district_pe_200501,base.pe,base.state_pe_20
l10n_pe.district_pe_200502,base.pe,base.state_pe_20
l10n_pe.district_pe_200503,base.pe,base.state_pe_20
l10n_pe.district_pe_200504,base.pe,base.state_pe_20
l10n_pe.district_pe_200505,base.pe,base.state_pe_20
l10n_pe.district_pe_200506,base.pe,base.state_pe_20
l10n_pe.district_pe_200507,base.pe,base.state_pe_20
l10n_pe.district_pe_200601,base.pe,base.state_pe_20
l10n_pe.district_pe_200602,base.pe,base.state_pe_20
l10n_pe.district_pe_200603,base.pe,base.state_pe_20
l10n_pe.district_pe_200604,base.pe,base.state_pe_20
l10n_pe.district_pe_200605,base.pe,base.state_pe_20
l10n_pe.district_pe_200606,base.pe,base.state_pe_20
l10n_pe.district_pe_200607,base.pe,base.state_pe_20
l10n_pe.district_pe_200608,base.pe,base.state_pe_20
l10n_pe.district_pe_200701,base.pe,base.state_pe_20
l10n_pe.district_pe_200702,base.pe,base.state_pe_20
l10n_pe.district_pe_200703,base.pe,base.state_pe_20
l10n_pe.district_pe_200704,base.pe,base.state_pe_20
l10n_pe.district_pe_200705,base.pe,base.state_pe_20
l10n_pe.district_pe_200706,base.pe,base.state_pe_20
l10n_pe.district_pe_200801,base.pe,base.state_pe_20
l10n_pe.district_pe_200802,base.pe,base.state_pe_20
l10n_pe.district_pe_200803,base.pe,base.state_pe_20
l10n_pe.district_pe_200804,base.pe,base.state_pe_20
l10n_pe.district_pe_200805,base.pe,base.state_pe_20
l10n_pe.district_pe_200806,base.pe,base.state_pe_20
l10n_pe.district_pe_210101,base.pe,base.state_pe_21
l10n_pe.district_pe_210102,base.pe,base.state_pe_21
l10n_pe.district_pe_210103,base.pe,base.state_pe_21
l10n_pe.district_pe_210104,base.pe,base.state_pe_21
l10n_pe.district_pe_210105,base.pe,base.state_pe_21
l10n_pe.district_pe_210106,base.pe,base.state_pe_21
l10n_pe.district_pe_210107,base.pe,base.state_pe_21
l10n_pe.district_pe_210108,base.pe,base.state_pe_21
l10n_pe.district_pe_210109,base.pe,base.state_pe_21
l10n_pe.district_pe_210110,base.pe,base.state_pe_21
l10n_pe.district_pe_210111,base.pe,base.state_pe_21
l10n_pe.district_pe_210112,base.pe,base.state_pe_21
l10n_pe.district_pe_210113,base.pe,base.state_pe_21
l10n_pe.district_pe_210114,base.pe,base.state_pe_21
l10n_pe.district_pe_210115,base.pe,base.state_pe_21
l10n_pe.district_pe_210201,base.pe,base.state_pe_21
l10n_pe.district_pe_210202,base.pe,base.state_pe_21
l10n_pe.district_pe_210203,base.pe,base.state_pe_21
l10n_pe.district_pe_210204,base.pe,base.state_pe_21
l10n_pe.district_pe_210205,base.pe,base.state_pe_21
l10n_pe.district_pe_210206,base.pe,base.state_pe_21
l10n_pe.district_pe_210207,base.pe,base.state_pe_21
l10n_pe.district_pe_210208,base.pe,base.state_pe_21
l10n_pe.district_pe_210209,base.pe,base.state_pe_21
l10n_pe.district_pe_210210,base.pe,base.state_pe_21
l10n_pe.district_pe_210211,base.pe,base.state_pe_21
l10n_pe.district_pe_210212,base.pe,base.state_pe_21
l10n_pe.district_pe_210213,base.pe,base.state_pe_21
l10n_pe.district_pe_210214,base.pe,base.state_pe_21
l10n_pe.district_pe_210215,base.pe,base.state_pe_21
l10n_pe.district_pe_210301,base.pe,base.state_pe_21
l10n_pe.district_pe_210302,base.pe,base.state_pe_21
l10n_pe.district_pe_210303,base.pe,base.state_pe_21
l10n_pe.district_pe_210304,base.pe,base.state_pe_21
l10n_pe.district_pe_210305,base.pe,base.state_pe_21
l10n_pe.district_pe_210306,base.pe,base.state_pe_21
l10n_pe.district_pe_210307,base.pe,base.state_pe_21
l10n_pe.district_pe_210308,base.pe,base.state_pe_21
l10n_pe.district_pe_210309,base.pe,base.state_pe_21
l10n_pe.district_pe_210310,base.pe,base.state_pe_21
l10n_pe.district_pe_210401,base.pe,base.state_pe_21
l10n_pe.district_pe_210402,base.pe,base.state_pe_21
l10n_pe.district_pe_210403,base.pe,base.state_pe_21
l10n_pe.district_pe_210404,base.pe,base.state_pe_21
l10n_pe.district_pe_210405,base.pe,base.state_pe_21
l10n_pe.district_pe_210406,base.pe,base.state_pe_21
l10n_pe.district_pe_210407,base.pe,base.state_pe_21
l10n_pe.district_pe_210501,base.pe,base.state_pe_21
l10n_pe.district_pe_210502,base.pe,base.state_pe_21
l10n_pe.district_pe_210503,base.pe,base.state_pe_21
l10n_pe.district_pe_210504,base.pe,base.state_pe_21
l10n_pe.district_pe_210505,base.pe,base.state_pe_21
l10n_pe.district_pe_210601,base.pe,base.state_pe_21
l10n_pe.district_pe_210602,base.pe,base.state_pe_21
l10n_pe.district_pe_210603,base.pe,base.state_pe_21
l10n_pe.district_pe_210604,base.pe,base.state_pe_21
l10n_pe.district_pe_210605,base.pe,base.state_pe_21
l10n_pe.district_pe_210606,base.pe,base.state_pe_21
l10n_pe.district_pe_210607,base.pe,base.state_pe_21
l10n_pe.district_pe_210608,base.pe,base.state_pe_21
l10n_pe.district_pe_210701,base.pe,base.state_pe_21
l10n_pe.district_pe_210702,base.pe,base.state_pe_21
l10n_pe.district_pe_210703,base.pe,base.state_pe_21
l10n_pe.district_pe_210704,base.pe,base.state_pe_21
l10n_pe.district_pe_210705,base.pe,base.state_pe_21
l10n_pe.district_pe_210706,base.pe,base.state_pe_21
l10n_pe.district_pe_210707,base.pe,base.state_pe_21
l10n_pe.district_pe_210708,base.pe,base.state_pe_21
l10n_pe.district_pe_210709,base.pe,base.state_pe_21
l10n_pe.district_pe_210710,base.pe,base.state_pe_21
l10n_pe.district_pe_210801,base.pe,base.state_pe_21
l10n_pe.district_pe_210802,base.pe,base.state_pe_21
l10n_pe.district_pe_210803,base.pe,base.state_pe_21
l10n_pe.district_pe_210804,base.pe,base.state_pe_21
l10n_pe.district_pe_210805,base.pe,base.state_pe_21
l10n_pe.district_pe_210806,base.pe,base.state_pe_21
l10n_pe.district_pe_210807,base.pe,base.state_pe_21
l10n_pe.district_pe_210808,base.pe,base.state_pe_21
l10n_pe.district_pe_210809,base.pe,base.state_pe_21
l10n_pe.district_pe_210901,base.pe,base.state_pe_21
l10n_pe.district_pe_210902,base.pe,base.state_pe_21
l10n_pe.district_pe_210903,base.pe,base.state_pe_21
l10n_pe.district_pe_210904,base.pe,base.state_pe_21
l10n_pe.district_pe_211001,base.pe,base.state_pe_21
l10n_pe.district_pe_211002,base.pe,base.state_pe_21
l10n_pe.district_pe_211003,base.pe,base.state_pe_21
l10n_pe.district_pe_211004,base.pe,base.state_pe_21
l10n_pe.district_pe_211005,base.pe,base.state_pe_21
l10n_pe.district_pe_211101,base.pe,base.state_pe_21
l10n_pe.district_pe_211102,base.pe,base.state_pe_21
l10n_pe.district_pe_211103,base.pe,base.state_pe_21
l10n_pe.district_pe_211104,base.pe,base.state_pe_21
l10n_pe.district_pe_211105,base.pe,base.state_pe_21
l10n_pe.district_pe_211201,base.pe,base.state_pe_21
l10n_pe.district_pe_211202,base.pe,base.state_pe_21
l10n_pe.district_pe_211203,base.pe,base.state_pe_21
l10n_pe.district_pe_211204,base.pe,base.state_pe_21
l10n_pe.district_pe_211205,base.pe,base.state_pe_21
l10n_pe.district_pe_211206,base.pe,base.state_pe_21
l10n_pe.district_pe_211207,base.pe,base.state_pe_21
l10n_pe.district_pe_211208,base.pe,base.state_pe_21
l10n_pe.district_pe_211209,base.pe,base.state_pe_21
l10n_pe.district_pe_211210,base.pe,base.state_pe_21
l10n_pe.district_pe_211301,base.pe,base.state_pe_21
l10n_pe.district_pe_211302,base.pe,base.state_pe_21
l10n_pe.district_pe_211303,base.pe,base.state_pe_21
l10n_pe.district_pe_211304,base.pe,base.state_pe_21
l10n_pe.district_pe_211305,base.pe,base.state_pe_21
l10n_pe.district_pe_211306,base.pe,base.state_pe_21
l10n_pe.district_pe_211307,base.pe,base.state_pe_21
l10n_pe.district_pe_220101,base.pe,base.state_pe_22
l10n_pe.district_pe_220102,base.pe,base.state_pe_22
l10n_pe.district_pe_220103,base.pe,base.state_pe_22
l10n_pe.district_pe_220104,base.pe,base.state_pe_22
l10n_pe.district_pe_220105,base.pe,base.state_pe_22
l10n_pe.district_pe_220106,base.pe,base.state_pe_22
l10n_pe.district_pe_220201,base.pe,base.state_pe_22
l10n_pe.district_pe_220202,base.pe,base.state_pe_22
l10n_pe.district_pe_220203,base.pe,base.state_pe_22
l10n_pe.district_pe_220204,base.pe,base.state_pe_22
l10n_pe.district_pe_220205,base.pe,base.state_pe_22
l10n_pe.district_pe_220206,base.pe,base.state_pe_22
l10n_pe.district_pe_220301,base.pe,base.state_pe_22
l10n_pe.district_pe_220302,base.pe,base.state_pe_22
l10n_pe.district_pe_220303,base.pe,base.state_pe_22
l10n_pe.district_pe_220304,base.pe,base.state_pe_22
l10n_pe.district_pe_220305,base.pe,base.state_pe_22
l10n_pe.district_pe_220401,base.pe,base.state_pe_22
l10n_pe.district_pe_220402,base.pe,base.state_pe_22
l10n_pe.district_pe_220403,base.pe,base.state_pe_22
l10n_pe.district_pe_220404,base.pe,base.state_pe_22
l10n_pe.district_pe_220405,base.pe,base.state_pe_22
l10n_pe.district_pe_220406,base.pe,base.state_pe_22
l10n_pe.district_pe_220501,base.pe,base.state_pe_22
l10n_pe.district_pe_220502,base.pe,base.state_pe_22
l10n_pe.district_pe_220503,base.pe,base.state_pe_22
l10n_pe.district_pe_220504,base.pe,base.state_pe_22
l10n_pe.district_pe_220505,base.pe,base.state_pe_22
l10n_pe.district_pe_220506,base.pe,base.state_pe_22
l10n_pe.district_pe_220507,base.pe,base.state_pe_22
l10n_pe.district_pe_220508,base.pe,base.state_pe_22
l10n_pe.district_pe_220509,base.pe,base.state_pe_22
l10n_pe.district_pe_220510,base.pe,base.state_pe_22
l10n_pe.district_pe_220511,base.pe,base.state_pe_22
l10n_pe.district_pe_220601,base.pe,base.state_pe_22
l10n_pe.district_pe_220602,base.pe,base.state_pe_22
l10n_pe.district_pe_220603,base.pe,base.state_pe_22
l10n_pe.district_pe_220604,base.pe,base.state_pe_22
l10n_pe.district_pe_220605,base.pe,base.state_pe_22
l10n_pe.district_pe_220701,base.pe,base.state_pe_22
l10n_pe.district_pe_220702,base.pe,base.state_pe_22
l10n_pe.district_pe_220703,base.pe,base.state_pe_22
l10n_pe.district_pe_220704,base.pe,base.state_pe_22
l10n_pe.district_pe_220705,base.pe,base.state_pe_22
l10n_pe.district_pe_220706,base.pe,base.state_pe_22
l10n_pe.district_pe_220707,base.pe,base.state_pe_22
l10n_pe.district_pe_220708,base.pe,base.state_pe_22
l10n_pe.district_pe_220709,base.pe,base.state_pe_22
l10n_pe.district_pe_220710,base.pe,base.state_pe_22
l10n_pe.district_pe_220801,base.pe,base.state_pe_22
l10n_pe.district_pe_220802,base.pe,base.state_pe_22
l10n_pe.district_pe_220803,base.pe,base.state_pe_22
l10n_pe.district_pe_220804,base.pe,base.state_pe_22
l10n_pe.district_pe_220805,base.pe,base.state_pe_22
l10n_pe.district_pe_220806,base.pe,base.state_pe_22
l10n_pe.district_pe_220807,base.pe,base.state_pe_22
l10n_pe.district_pe_220808,base.pe,base.state_pe_22
l10n_pe.district_pe_220809,base.pe,base.state_pe_22
l10n_pe.district_pe_220901,base.pe,base.state_pe_22
l10n_pe.district_pe_220902,base.pe,base.state_pe_22
l10n_pe.district_pe_220903,base.pe,base.state_pe_22
l10n_pe.district_pe_220904,base.pe,base.state_pe_22
l10n_pe.district_pe_220905,base.pe,base.state_pe_22
l10n_pe.district_pe_220906,base.pe,base.state_pe_22
l10n_pe.district_pe_220907,base.pe,base.state_pe_22
l10n_pe.district_pe_220908,base.pe,base.state_pe_22
l10n_pe.district_pe_220909,base.pe,base.state_pe_22
l10n_pe.district_pe_220910,base.pe,base.state_pe_22
l10n_pe.district_pe_220911,base.pe,base.state_pe_22
l10n_pe.district_pe_220912,base.pe,base.state_pe_22
l10n_pe.district_pe_220913,base.pe,base.state_pe_22
l10n_pe.district_pe_220914,base.pe,base.state_pe_22
l10n_pe.district_pe_221001,base.pe,base.state_pe_22
l10n_pe.district_pe_221002,base.pe,base.state_pe_22
l10n_pe.district_pe_221003,base.pe,base.state_pe_22
l10n_pe.district_pe_221004,base.pe,base.state_pe_22
l10n_pe.district_pe_221005,base.pe,base.state_pe_22
l10n_pe.district_pe_230101,base.pe,base.state_pe_23
l10n_pe.district_pe_230102,base.pe,base.state_pe_23
l10n_pe.district_pe_230103,base.pe,base.state_pe_23
l10n_pe.district_pe_230104,base.pe,base.state_pe_23
l10n_pe.district_pe_230105,base.pe,base.state_pe_23
l10n_pe.district_pe_230106,base.pe,base.state_pe_23
l10n_pe.district_pe_230107,base.pe,base.state_pe_23
l10n_pe.district_pe_230108,base.pe,base.state_pe_23
l10n_pe.district_pe_230109,base.pe,base.state_pe_23
l10n_pe.district_pe_230110,base.pe,base.state_pe_23
l10n_pe.district_pe_230111,base.pe,base.state_pe_23
l10n_pe.district_pe_230201,base.pe,base.state_pe_23
l10n_pe.district_pe_230202,base.pe,base.state_pe_23
l10n_pe.district_pe_230203,base.pe,base.state_pe_23
l10n_pe.district_pe_230204,base.pe,base.state_pe_23
l10n_pe.district_pe_230205,base.pe,base.state_pe_23
l10n_pe.district_pe_230206,base.pe,base.state_pe_23
l10n_pe.district_pe_230301,base.pe,base.state_pe_23
l10n_pe.district_pe_230302,base.pe,base.state_pe_23
l10n_pe.district_pe_230303,base.pe,base.state_pe_23
l10n_pe.district_pe_230401,base.pe,base.state_pe_23
l10n_pe.district_pe_230402,base.pe,base.state_pe_23
l10n_pe.district_pe_230403,base.pe,base.state_pe_23
l10n_pe.district_pe_230404,base.pe,base.state_pe_23
l10n_pe.district_pe_230405,base.pe,base.state_pe_23
l10n_pe.district_pe_230406,base.pe,base.state_pe_23
l10n_pe.district_pe_230407,base.pe,base.state_pe_23
l10n_pe.district_pe_230408,base.pe,base.state_pe_23
l10n_pe.district_pe_240101,base.pe,base.state_pe_24
l10n_pe.district_pe_240102,base.pe,base.state_pe_24
l10n_pe.district_pe_240103,base.pe,base.state_pe_24
l10n_pe.district_pe_240104,base.pe,base.state_pe_24
l10n_pe.district_pe_240105,base.pe,base.state_pe_24
l10n_pe.district_pe_240106,base.pe,base.state_pe_24
l10n_pe.district_pe_240201,base.pe,base.state_pe_24
l10n_pe.district_pe_240202,base.pe,base.state_pe_24
l10n_pe.district_pe_240203,base.pe,base.state_pe_24
l10n_pe.district_pe_240301,base.pe,base.state_pe_24
l10n_pe.district_pe_240302,base.pe,base.state_pe_24
l10n_pe.district_pe_240303,base.pe,base.state_pe_24
l10n_pe.district_pe_240304,base.pe,base.state_pe_24
l10n_pe.district_pe_250101,base.pe,base.state_pe_25
l10n_pe.district_pe_250102,base.pe,base.state_pe_25
l10n_pe.district_pe_250103,base.pe,base.state_pe_25
l10n_pe.district_pe_250104,base.pe,base.state_pe_25
l10n_pe.district_pe_250105,base.pe,base.state_pe_25
l10n_pe.district_pe_250106,base.pe,base.state_pe_25
l10n_pe.district_pe_250107,base.pe,base.state_pe_25
l10n_pe.district_pe_250201,base.pe,base.state_pe_25
l10n_pe.district_pe_250202,base.pe,base.state_pe_25
l10n_pe.district_pe_250203,base.pe,base.state_pe_25
l10n_pe.district_pe_250204,base.pe,base.state_pe_25
l10n_pe.district_pe_250301,base.pe,base.state_pe_25
l10n_pe.district_pe_250302,base.pe,base.state_pe_25
l10n_pe.district_pe_250303,base.pe,base.state_pe_25
l10n_pe.district_pe_250304,base.pe,base.state_pe_25
l10n_pe.district_pe_250305,base.pe,base.state_pe_25
l10n_pe.district_pe_250401,base.pe,base.state_pe_25
